9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09731057
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.25639
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09730002
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563891
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09729084
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563813
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09727489
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09726774
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563745
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563629
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09725499
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563468
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09724314
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563365
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09723927
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563262
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.0972377
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563142
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09723653
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2563018
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09722721
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562918
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.0972144
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562834
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09720909
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09719679
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562748
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.256265
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09719163
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562585
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09718424
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562565
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09717496
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562545
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09715761
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562557
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.0971441
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562585
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09712923
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562627
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09711227
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562664
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09709475
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562705
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09707887
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562718
9.90008E+13,GPS;latitude,2016/7/26 15:30,23.09706474
9.90008E+13,GPS;longitude,2016/7/26 15:30,113.2562721
